time,avg_queue_time_a,avg_queue_time_b,avg_wait_time,avg_wait_person,avg_wait_person_a,avg_wait_person_b,total_agts,time_in_park,time_in_queue,average_score,average_profits,average_profits_a,average_profits_b
1775.8826999998685,6.666666666666667,6,6.333333333333333,0.2345679012345679,0.12345679012345678,0.1111111111111111,10649,27.25140119513705,12.67370355106806,114.35639917695474,5.1234567901234565,1.7654320987654322,2.888888888888889
1776.3807999998683,8.333333333333334,6,7.166666666666667,0.27388535031847133,0.1592356687898089,0.11464968152866242,10654,27.262764679638995,12.68570300971206,113.06989384288748,4.968152866242038,1.821656050955414,3.1464968152866244
1776.8822999998679,8.333333333333334,4,6.166666666666667,0.2356687898089172,0.1592356687898089,0.07643312101910828,10654,27.262764679638995,12.68570300971206,113.9244373673036,5.32484076433121,2.2038216560509554,3.121019108280255
1777.382399999868,8.333333333333334,4,6.166666666666667,0.23270440251572327,0.15723270440251572,0.07547169811320754,10656,27.262764679638995,12.68570300971206,113.74928721174004,5.2578616352201255,2.1761006289308176,3.0817610062893084
1777.8822999998683,8.333333333333334,4,6.166666666666667,0.23125,0.15625,0.075,10657,27.262764679638995,12.68570300971206,114.78372916666667,5.35,1.9875,2.6125
1778.3827999998682,8.333333333333334,5,6.666666666666667,0.24539877300613497,0.15337423312883436,0.09202453987730061,10662,27.261025904957997,12.684216846800473,113.60061349693255,5.128834355828221,2.441717791411043,2.208588957055215
1778.8827999998687,5,5,5,0.17964071856287425,0.08982035928143713,0.08982035928143713,10666,27.261025904957997,12.684216846800473,117.06556886227547,5.724550898203593,3.029940119760479,2.2035928143712575
1779.3820999998693,5,6,5.5,0.2088607594936709,0.0949367088607595,0.11392405063291139,10668,27.265014737130745,12.687134142161897,114.1429324894515,5.417721518987341,1.8101265822784811,2.6455696202531644
1779.8828999998682,5,4,4.5,0.16875,0.09375,0.075,10671,27.278290668585754,12.693838456529928,116.61516666666667,5.3375,2.975,2.3625
1780.3822999998683,5,5,5,0.18404907975460122,0.09202453987730061,0.09202453987730061,10674,27.278290668585754,12.693838456529928,116.30936605316973,5.2392638036809815,2.539877300613497,2.3190184049079754
1780.8831999998686,6.666666666666667,5,5.833333333333333,0.21739130434782608,0.12422360248447205,0.09316770186335403,10677,27.275078777914807,12.69091313878613,117.28385093167705,5.503105590062112,2.1366459627329193,2.8447204968944098
1781.382799999868,6.666666666666667,6,6.333333333333333,0.2331288343558282,0.12269938650306748,0.11042944785276074,10682,27.270840609484704,12.687416538263992,115.86652351738245,5.337423312883436,2.3435582822085887,2.8834355828220857
1781.8820999998686,8.333333333333334,6,7.166666666666667,0.2621951219512195,0.1524390243902439,0.10975609756097561,10685,27.270840609484704,12.687416538263992,115.76977642276427,5.304878048780488,2.1951219512195124,2.7195121951219514
1782.3815999998692,8.333333333333334,6,7.166666666666667,0.2670807453416149,0.15527950310559005,0.11180124223602485,10687,27.2680733819352,12.685282540986409,114.24749482401656,5.15527950310559,2.2360248447204967,2.8074534161490683
